,loan_amnt,rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
461,6000,8.90,190.52,47000.0,14.43,0,0,100.0
462,4200,17.27,105.0,43000.0,10.13,0,0,100.0
463,4000,6.62,122.82,120000.0,3.89,0,0,100.0
464,3000,10.65,97.72,86004.0,13.37,0,0,100.0
465,5400,12.69,181.15,75000.0,8.8,0,0,100.0
466,15000,16.29,529.51,110000.0,21.99,2,0,100.0
467,20000,18.64,514.86,80000.0,23.47,0,0,100.0
468,10400,12.69,348.87,44000.0,19.91,0,0,100.0
469,4500,17.58,113.25,51600.0,22.63,0,0,100.0
470,11500,12.42,384.28,38500.0,13.06,0,0,100.0
471,10000,6.62,307.04,75000.0,24.85,0,0,100.0
472,18225,13.49,309.42,37320.0,20.8,0,0,73.7997256515775
473,3600,8.90,114.32,55000.0,5.48,0,0,100.0
474,18500,11.71,292.81,100000.0,0.72,0,0,71.62162162162163
475,16800,18.25,428.9,70000.0,21.5,0,0,100.0
476,10000,17.27,357.88,68000.0,17.15,0,0,100.0
477,15000,18.25,544.17,66000.0,8.49,2,0,100.0
478,8000,11.71,264.61,85000.0,10.22,0,0,100.0
479,25000,16.77,443.89,83004.0,13.66,0,0,71.8
480,16000,7.90,500.65,51000.0,24.66,0,0,100.0
481,8000,10.65,260.59,55000.0,11.56,0,0,100.0
482,7200,7.51,224.0,47000.0,19.74,0,0,100.0
483,12000,7.51,373.33,86000.0,13.3,0,0,100.0
484,2200,15.27,76.56,48000.0,5.47,0,0,100.0
485,20000,12.69,451.9,49000.0,17.78,0,0,100.0
486,28000,12.42,628.81,85000.0,15.87,0,0,100.0
487,6000,7.51,186.67,50000.0,23.86,0,0,100.0
488,25000,19.42,654.31,105000.0,21.13,0,0,100.0
489,8000,8.90,165.68,51204.0,25.12,0,0,100.0
490,14400,15.27,501.09,42996.0,0.98,0,0,100.0
491,20000,19.03,355.62,60000.0,18.06,0,0,68.5
492,25000,14.27,467.0,85000.0,13.41,0,0,79.8
493,14050,8.90,446.14,120000.0,2.21,0,0,100.0
494,6000,13.49,203.59,62691.0,3.16,0,0,100.0
495,16100,11.71,355.79,36000.0,27.8,0,0,100.0
496,35000,20.30,619.88,85000.0,16.39,0,0,66.42857142857143
497,10525,7.90,329.33,49668.0,7.27,0,0,100.0
498,7200,15.96,252.99,30000.0,5.2,0,0,100.0
499,18500,10.65,340.24,40000.0,26.34,0,0,85.27027027027027
500,12000,13.49,407.17,40000.0,16.2,0,0,100.0
501,12000,11.71,396.92,100000.0,6.58,0,0,100.0
502,3000,11.71,99.23,56312.0,16.03,0,0,100.0
503,9500,16.29,335.36,54011.0,18.51,0,0,100.0
504,19775,12.42,660.79,49110.32,17.57,0,0,100.0
505,12000,14.65,283.28,75000.0,16.13,0,0,100.0
506,28000,14.27,655.44,95000.0,9.46,0,0,100.0
507,30000,12.42,1002.46,80000.0,22.23,0,0,100.0
508,16000,10.65,521.18,55000.0,13.33,0,0,100.0
509,14500,14.65,500.17,90000.0,5.24,0,0,100.0
510,11700,14.65,276.2,68500.0,18.17,0,0,100.0
511,4150,10.65,135.18,100000.0,1.99,0,0,100.0
512,15000,11.71,331.48,72000.0,26.48,0,0,100.0
513,24000,16.77,852.93,70000.0,12.57,0,0,100.0
514,21250,12.42,710.08,37000.0,14.27,0,0,100.0
515,10000,14.27,343.09,75000.0,13.46,0,0,100.0
516,25000,18.25,638.25,75000.0,10.58,0,0,100.0
517,4000,15.96,140.55,39000.0,21.91,0,0,100.0
518,15000,11.71,496.14,60000.0,8.86,0,0,100.0
519,20000,13.49,460.1,68000.0,9.09,0,0,100.0
520,15000,17.58,377.49,110000.0,12.36,0,0,100.0
521,3600,15.96,126.5,40000.0,12.78,0,0,100.0
522,6000,19.03,155.75,31000.0,20.13,0,0,100.0
523,15000,15.27,521.97,60000.0,10.72,0,0,100.0
524,12000,18.25,306.36,43000.0,15.24,0,0,100.0
525,12375,7.51,385.0,42000.0,28.06,0,0,100.0
526,4000,12.69,134.18,30000.0,17.6,0,0,100.0
527,13000,10.65,423.46,50000.0,20.11,0,0,100.0
528,5000,6.62,153.52,39396.0,8.16,0,0,100.0
529,5000,15.96,175.69,98000.0,19.63,0,0,100.0
530,26000,11.71,859.98,62500.0,16.55,0,0,100.0
531,15000,18.64,386.15,95000.0,17.97,0,0,100.0
532,4000,19.91,105.78,45000.0,15.2,0,0,100.0
533,8000,7.90,250.33,32400.0,7.56,0,0,100.0
534,1700,7.90,53.2,37800.0,27.0,0,0,100.0
535,16000,9.91,515.6,50000.0,15.1,0,0,100.0
536,20000,9.91,424.06,114996.0,11.19,0,0,100.0
537,12000,14.65,413.94,54400.0,13.81,0,0,100.0
538,7000,11.71,231.54,72800.0,24.64,0,0,100.0
539,8000,20.30,213.29,42500.0,14.23,0,0,100.0
540,13000,23.52,370.38,61000.0,11.65,0,0,100.0
541,13000,16.29,458.91,28000.0,12.9,0,0,100.0
542,20000,21.28,544.23,120000.0,16.72,0,0,100.0
543,18000,13.49,610.75,96000.0,16.4,0,0,100.0
544,10000,16.29,353.01,83200.0,17.03,0,0,100.0
545,22250,15.27,532.49,45000.0,23.07,0,0,100.0
546,24000,17.58,603.98,68809.0,21.29,0,0,100.0
547,11200,12.42,374.26,75000.0,22.88,0,0,100.0
548,7000,10.65,228.02,52000.0,18.16,0,0,100.0
549,8000,6.03,243.49,57600.0,11.52,0,0,100.0
550,22500,16.77,556.41,48500.0,10.91,0,0,100.0
551,12000,17.27,429.45,95000.0,11.1,0,0,100.0
552,22000,14.65,758.88,58000.0,12.1,0,0,100.0
553,6200,10.65,201.96,24000.0,19.95,0,0,100.0
554,15900,9.91,512.38,58000.0,21.72,0,0,100.0
555,5000,8.90,158.77,70000.0,16.17,1,0,100.0
556,16000,6.62,491.26,104000.0,2.78,0,0,100.0
557,5000,11.71,165.38,35000.0,4.01,0,0,100.0
558,3150,15.27,109.62,53000.0,4.37,0,0,100.0
559,12000,14.27,411.71,28000.0,8.49,0,0,100.0
560,28000,7.90,876.13,118000.0,5.29,0,0,100.0
561,5000,12.42,167.08,40000.0,22.59,0,0,100.0
562,3000,9.91,96.68,42000.0,4.29,0,0,100.0
563,3000,7.90,93.88,65000.0,4.89,0,0,100.0
564,8400,6.62,257.92,25000.0,11.86,0,0,100.0
565,7000,10.65,228.02,36000.0,24.0,0,0,100.0
566,18550,19.42,303.6,45000.0,21.68,0,0,62.53369272237197
567,2000,9.91,64.45,231252.0,11.43,0,0,100.0
568,12000,14.65,226.63,65000.0,14.44,0,0,80.0
569,8575,17.58,308.21,32000.0,22.54,0,0,100.0
570,28000,12.42,418.27,84996.0,23.41,0,0,66.51785714285714
571,10000,7.90,312.91,66000.0,12.42,0,0,100.0
572,25000,19.42,921.72,92000.0,21.68,0,0,100.0
573,8000,11.71,264.61,70000.0,20.21,0,0,100.0
574,16000,18.25,408.48,49000.0,18.39,0,0,100.0
575,25000,11.71,826.9,76896.0,13.9,0,0,100.0
576,2000,9.91,64.45,24000.0,13.5,0,0,100.0
577,16800,14.65,579.51,60000.0,14.52,0,0,100.0
578,8000,8.90,254.03,120000.0,10.52,0,0,100.0
579,12000,12.69,271.14,57000.0,19.71,0,0,100.0
580,11000,7.90,344.2,80000.0,4.74,0,0,100.0
581,5000,16.29,176.51,85000.0,22.81,0,0,100.0
582,18000,16.29,635.41,140000.0,21.8,0,0,100.0
583,10000,12.69,335.45,36000.0,15.9,0,0,100.0
584,5000,9.91,161.13,70000.0,13.92,0,0,100.0
585,10000,16.29,353.01,51360.0,16.61,0,0,100.0
586,25000,9.91,805.63,163000.0,4.4,0,0,100.0
587,2400,12.69,80.51,59393.0,13.7,0,0,100.0
588,3000,16.29,105.91,65000.0,15.16,0,0,100.0
589,7700,16.77,273.65,29772.96,18.58,0,0,100.0
590,2400,13.49,81.44,12996.0,4.71,0,0,100.0
591,5000,10.65,162.87,44475.0,17.11,0,0,100.0
592,14000,17.58,503.19,88000.0,7.73,3,0,100.0
593,24500,20.89,661.3,85000.0,9.09,0,0,100.0
594,2400,10.65,78.18,36000.0,15.7,0,0,100.0
595,1800,12.42,60.15,117000.0,15.86,0,0,100.0
596,22200,19.42,818.49,160000.0,13.33,0,0,100.0
597,21400,19.42,560.09,80000.0,19.66,0,0,100.0
598,13000,7.90,406.78,28000.0,16.93,0,0,100.0
599,8000,12.69,268.36,48000.0,15.33,2,0,100.0
600,3600,12.69,120.77,60000.0,19.0,0,0,100.0
601,12375,23.13,349.79,40000.0,20.88,0,0,100.0
602,9400,9.91,302.92,45500.0,11.84,0,0,100.0
603,9600,14.27,329.37,156000.0,15.54,0,0,100.0
604,17000,10.65,553.75,40000.0,18.63,0,0,100.0
605,25000,19.03,448.41,96000.0,16.19,0,0,69.1
606,30000,19.03,500.33,80000.0,26.82,0,0,64.25
607,10800,14.27,370.54,110000.0,2.67,0,0,100.0
608,6000,7.90,187.75,59400.0,19.17,0,0,100.0
609,35000,8.90,1111.37,106000.0,12.09,0,0,100.0
610,10000,10.65,325.74,36000.0,14.0,0,0,100.0
611,15000,19.91,396.66,51000.0,20.85,0,0,100.0
612,5000,12.69,167.73,25000.0,20.54,0,0,100.0
613,3000,17.27,75.0,35000.0,11.42,0,0,100.0
614,7100,14.65,244.91,33000.0,23.85,0,0,100.0
615,12000,16.77,426.47,93000.0,13.46,0,0,100.0
616,22400,22.74,628.13,85000.0,7.02,2,0,100.0
617,5825,10.65,189.74,50000.0,13.25,0,0,100.0
618,22250,12.69,746.38,41000.0,15.63,0,0,100.0
619,18000,16.77,445.13,50000.0,21.22,0,0,100.0
620,6000,12.42,200.5,30000.0,7.2,0,0,100.0
621,7650,11.71,253.04,57000.0,23.96,0,0,100.0
622,21000,18.25,536.13,110000.0,13.55,0,0,100.0
623,20675,15.27,494.8,50132.0,23.31,0,0,100.0
624,13200,7.90,413.04,62500.0,12.06,0,0,100.0
625,12000,7.51,373.33,60000.0,20.7,0,0,100.0
626,20000,19.03,324.47,130000.0,9.06,0,0,62.5
627,15000,6.03,456.54,60000.0,12.78,0,0,100.0
628,27050,18.64,696.35,65000.0,19.75,0,0,100.0
629,22500,17.27,562.46,67735.0,18.8,0,0,100.0
630,20500,12.69,463.2,47800.0,28.32,0,0,100.0
631,12800,12.42,427.72,99600.0,19.95,0,0,100.0
632,27575,10.65,898.21,54000.0,12.27,0,0,100.0
633,7000,12.69,234.82,49000.0,14.42,0,0,100.0
634,7600,16.77,187.95,33996.0,16.52,0,0,100.0
635,29000,12.42,651.27,65000.0,7.22,0,0,100.0
636,10000,14.27,343.09,44160.0,18.29,0,0,100.0
637,14125,7.90,441.98,32000.0,22.54,0,0,100.0
638,12000,6.62,368.45,94500.0,4.17,0,0,100.0
639,9575,6.62,293.99,19498.0,18.34,0,0,100.0
640,12000,20.30,237.29,30000.0,18.76,1,0,74.16666666666667
641,12000,15.96,421.65,88000.0,10.6,0,0,100.0
642,10000,12.69,335.45,45000.0,22.61,0,0,100.0
643,10000,15.96,351.38,37500.0,19.46,0,0,100.0
644,25000,14.27,585.22,89000.0,10.77,0,0,100.0
645,24000,9.91,773.4,120000.0,14.17,0,0,100.0
646,14575,10.65,474.76,35000.0,16.46,0,0,100.0
647,9000,7.51,280.0,50000.0,4.44,0,0,100.0
648,10000,13.49,339.31,30000.0,20.96,0,0,100.0
649,7125,17.58,256.09,25279.67,16.8,0,0,100.0
650,15000,10.65,323.53,29000.0,15.14,0,0,100.0
651,13000,13.49,441.1,65000.0,17.11,0,0,100.0
652,12000,12.69,271.14,30000.0,10.44,0,0,100.0
653,18000,20.30,479.9,68000.0,17.98,0,0,100.0
654,30000,14.27,702.26,90000.0,19.12,0,0,100.0
655,21600,17.27,773.01,58600.0,10.85,0,0,100.0
656,7600,16.77,187.95,50000.0,6.29,0,0,100.0
657,7000,12.42,233.91,85000.0,15.11,0,0,100.0
658,7000,8.90,222.28,45000.0,24.48,0,0,100.0
659,3600,17.27,128.84,44004.0,5.59,1,0,100.0
660,3500,12.69,117.41,84996.0,5.36,2,0,100.0
661,5000,8.90,158.77,33000.0,16.47,0,0,100.0
662,10000,11.71,330.76,60000.0,17.3,0,0,100.0
663,4500,13.49,152.69,19200.0,19.56,0,0,100.0
664,12000,11.71,396.92,62000.0,6.74,0,0,100.0
665,12000,19.03,311.49,38500.0,10.91,2,0,100.0
666,10700,12.42,357.55,68000.0,16.41,0,0,100.0
667,6000,10.65,195.44,30000.0,19.36,0,0,100.0
668,20000,7.90,625.81,50000.0,12.84,0,0,100.0
669,10800,16.77,267.08,23000.0,11.22,0,0,100.0
670,25000,19.03,416.62,50400.0,20.67,0,0,64.2
671,20000,14.27,468.17,110000.0,10.3,0,0,100.0
672,3600,13.49,122.15,40000.0,12.99,0,0,100.0
673,6000,8.90,190.52,83954.0,17.48,0,0,100.0
674,10375,14.27,355.96,35000.0,22.39,0,0,100.0
675,25000,8.90,793.84,60000.0,25.4,0,0,100.0
676,10000,16.29,353.01,40000.0,19.98,0,0,100.0
677,10000,12.42,194.26,42336.0,10.18,0,0,86.5
678,5600,6.03,170.44,41100.0,3.97,0,0,100.0
679,6000,12.42,200.5,92000.0,10.6,0,0,100.0
680,8000,7.90,250.33,75000.0,8.7,0,0,100.0
681,35000,12.42,489.57,90000.0,26.33,0,0,62.285714285714285
682,10000,11.71,330.76,45000.0,12.48,0,0,100.0
683,11000,7.51,342.22,48000.0,24.1,0,0,100.0
684,5000,9.91,161.13,110000.0,6.38,0,0,100.0
685,6500,10.65,211.73,30600.0,13.45,0,0,100.0
686,20000,20.30,533.23,69000.0,18.02,0,0,100.0
687,12000,12.69,402.54,45000.0,8.85,0,0,100.0
688,8250,19.91,218.17,27500.0,20.25,0,0,100.0
689,21000,7.90,657.1,150500.0,3.69,0,0,100.0
690,8400,16.77,298.53,32000.0,16.95,0,0,100.0
691,7000,12.69,234.82,37500.0,21.38,0,0,100.0
692,12000,12.42,400.99,60000.0,6.3,0,0,100.0
693,7200,11.71,238.15,33000.0,12.69,0,0,100.0
694,12000,10.65,390.88,70000.0,26.06,0,0,100.0
695,12800,14.27,299.63,75000.0,16.75,0,0,100.0
696,3050,9.91,98.29,16800.0,3.5,0,0,100.0
697,9000,14.65,310.45,38000.0,19.55,0,0,100.0
698,10000,11.71,330.76,35000.0,11.79,0,0,100.0
699,10000,9.91,322.25,95000.0,18.37,0,0,100.0
700,10000,14.27,343.09,77400.0,20.05,0,0,100.0
701,8500,16.29,300.06,61000.0,11.76,0,0,100.0
702,35000,11.71,470.14,70000.0,19.42,0,0,60.785714285714285
703,7200,13.49,165.64,67000.0,11.84,0,0,100.0
704,21000,14.27,491.58,90000.0,8.76,2,0,100.0
705,27000,9.91,870.08,140000.0,7.44,0,0,100.0
706,28625,20.30,763.18,55000.0,21.25,0,0,100.0
707,4000,14.27,137.24,32400.0,5.41,0,0,100.0
708,7300,11.71,241.46,50000.0,12.79,0,0,100.0
709,18000,8.90,571.56,70000.0,17.76,0,0,100.0
710,5000,11.71,165.38,35000.0,19.37,0,0,100.0
711,6500,14.27,152.16,46212.0,19.06,0,0,100.0
712,14100,17.58,354.84,43000.0,4.83,0,0,100.0
713,35000,19.03,572.36,140000.0,4.29,2,0,63.0
714,10000,14.27,343.09,115000.0,24.34,0,0,100.0
715,3000,7.90,93.88,45000.0,19.39,0,0,100.0
716,25000,19.03,397.8,95000.0,15.56,2,0,61.3
717,28000,15.96,983.85,235000.0,9.08,0,0,100.0
718,10000,14.65,344.95,36000.0,9.6,0,0,100.0
719,12000,7.90,375.49,26000.0,12.83,0,0,100.0
720,10000,17.27,357.88,80000.0,5.73,0,0,100.0
721,11000,8.90,349.29,50000.0,14.09,0,0,100.0
722,10000,15.27,347.98,55000.0,0.89,0,0,100.0
723,5000,6.62,153.52,55000.0,4.12,0,0,100.0
724,5000,6.03,152.18,64424.0,0.93,0,0,100.0
725,5000,8.90,158.77,56000.0,15.47,0,0,100.0
726,6000,14.27,205.86,30000.0,15.68,0,0,100.0
727,5000,14.27,171.55,111740.0,20.62,0,0,100.0
728,20050,17.58,720.64,67500.0,24.84,0,0,100.0
729,7000,16.77,248.77,41000.0,20.31,0,0,100.0
730,25000,10.65,814.34,120000.0,6.17,0,0,100.0
731,3000,12.69,100.64,30000.0,15.4,0,0,100.0
732,8400,17.27,300.62,41500.0,15.07,0,0,100.0
733,24925,23.91,715.75,60000.0,17.74,0,0,100.0
734,5000,9.91,161.13,75000.0,18.5,0,0,100.0
735,12000,14.27,280.91,80000.0,6.51,0,0,100.0
736,12000,12.42,400.99,42000.0,21.49,0,0,100.0
737,13200,11.71,436.61,41600.0,9.55,0,0,100.0
738,6000,6.03,182.62,48000.0,15.25,0,0,100.0
739,10000,6.62,307.04,50000.0,13.42,0,0,100.0
740,17500,12.42,393.01,70000.0,16.7,0,0,100.0
741,6500,10.65,211.73,53000.0,20.81,0,0,100.0
742,10000,7.51,311.11,65000.0,8.55,1,0,100.0
743,12000,9.91,386.7,85000.0,10.38,0,0,100.0
744,10000,14.27,343.09,55000.0,22.1,0,0,100.0
745,12375,14.27,424.58,36000.0,23.03,0,0,100.0
746,10000,10.65,325.74,26000.0,9.78,0,0,100.0
747,20000,18.25,510.6,70000.0,18.41,0,0,100.0
748,4400,19.03,161.36,80000.0,2.65,0,0,100.0
749,25000,13.49,848.27,80000.0,14.65,0,0,100.0
750,14125,12.42,472.0,45696.0,21.93,0,0,100.0
751,35000,20.30,581.88,100000.0,24.71,0,0,62.357142857142854
752,13600,12.69,307.29,62000.0,11.98,0,0,100.0
753,20000,12.69,451.9,50000.0,27.67,0,0,100.0
754,18000,13.49,610.75,66000.0,12.87,0,0,100.0
755,13000,16.77,321.48,80000.0,4.96,0,0,100.0
756,35000,16.77,1243.85,100000.0,19.03,0,0,100.0
757,35000,14.27,1200.82,123000.0,19.34,0,0,100.0
758,12000,11.71,265.18,70000.0,21.17,0,0,100.0
759,7200,13.49,244.3,60000.0,22.22,0,0,100.0
760,25000,15.96,386.93,150000.0,5.66,0,0,63.7
761,4000,12.69,134.18,80000.0,21.66,0,0,100.0
762,7000,7.51,217.78,31000.0,26.86,0,0,100.0
763,15000,13.49,508.96,90000.0,6.93,0,0,100.0
764,12800,11.71,282.86,61600.0,21.8,0,0,100.0
765,35000,20.89,576.27,71316.0,14.79,1,0,61.0
766,15000,16.77,370.94,42000.0,15.69,0,0,100.0
767,7200,7.90,225.29,34000.0,17.51,0,0,100.0
768,13000,17.27,465.24,36000.0,10.9,0,0,100.0
769,28000,7.90,876.13,65000.0,14.64,0,0,100.0
770,12000,9.91,386.7,35000.0,15.87,0,0,100.0
771,16000,17.58,402.65,50000.0,21.14,0,0,100.0
772,14000,8.90,444.55,62004.0,9.08,0,0,100.0
773,11500,11.71,380.38,74000.0,7.96,0,0,100.0
774,10500,14.65,362.19,42000.0,10.77,0,0,100.0
775,14400,12.42,481.18,48000.0,20.68,0,0,100.0
776,16000,9.91,515.6,65000.0,10.36,0,0,100.0
777,5375,9.91,173.21,15360.0,16.25,0,0,100.0
778,12000,13.49,407.17,61000.0,17.67,0,0,100.0
779,12000,7.51,373.33,83000.0,8.36,0,0,100.0
780,17000,6.03,517.41,120000.0,8.94,0,0,100.0
781,30000,19.03,778.72,106000.0,15.72,0,0,100.0
782,13000,20.30,485.12,42000.0,7.69,0,0,100.0
783,7125,7.51,221.67,30000.0,18.12,0,0,100.0
784,14000,18.25,357.42,32000.0,16.28,0,0,100.0
785,8000,14.65,275.96,72100.0,6.71,0,0,100.0
786,12500,11.71,413.45,58000.0,17.32,0,0,100.0
787,10000,14.27,343.09,40000.0,18.69,0,0,100.0
788,12000,13.49,188.07,75000.0,23.58,1,0,68.125
789,14000,10.65,456.03,48880.0,21.95,0,0,100.0
790,7500,6.03,228.27,48000.0,5.08,0,0,100.0
791,19200,9.91,618.72,40000.0,11.37,0,0,100.0
792,9000,11.71,297.69,110000.0,13.06,0,0,100.0
793,16000,17.27,399.97,60000.0,11.98,0,0,100.0
794,20000,8.90,635.07,65000.0,14.99,0,0,100.0
795,9000,13.49,305.38,50000.0,1.99,3,0,100.0
796,9600,7.51,298.67,55000.0,27.34,0,0,100.0
797,12000,12.69,271.14,63000.0,20.67,0,0,100.0
798,18000,11.71,272.37,133224.0,10.97,0,0,68.47222222222223
799,1000,13.49,33.94,35100.0,6.19,0,0,100.0
800,15000,15.27,521.97,38000.0,13.83,0,0,100.0
801,12000,16.77,426.47,38000.0,21.32,0,0,100.0
802,12000,14.27,280.91,41000.0,22.77,0,0,100.0
803,14000,8.90,444.55,108000.0,27.86,0,0,100.0
804,15600,15.96,379.04,43000.0,7.56,0,0,100.0
805,10000,10.65,325.74,45000.0,11.41,0,0,100.0
806,7200,12.69,241.53,23000.0,20.19,0,0,100.0
807,22250,15.27,532.49,47532.0,23.76,0,0,100.0
808,13250,17.27,331.23,26000.0,10.89,0,0,100.0
809,26400,14.27,391.51,150000.0,3.23,0,0,63.35227272727273
810,11000,9.91,354.48,32000.0,23.66,0,0,100.0
811,9600,8.90,304.84,55000.0,17.02,0,0,100.0
812,10000,16.77,355.39,35000.0,18.55,0,0,100.0
813,7000,15.96,170.08,75000.0,21.66,0,0,100.0
814,11000,9.91,354.48,74000.0,18.24,0,0,100.0
815,13000,16.77,321.48,50000.0,19.13,2,0,100.0
816,5000,7.51,155.56,30000.0,18.72,0,0,100.0
817,6000,11.71,198.46,37000.0,6.68,0,0,100.0
818,3000,13.49,101.8,105000.0,7.25,1,0,100.0
819,8200,16.77,202.78,42000.0,5.06,0,0,100.0
820,17000,12.42,568.06,80000.0,16.65,0,0,100.0
821,5000,10.65,162.87,35000.0,13.92,0,0,100.0
822,6400,8.90,203.23,23000.0,10.75,0,0,100.0
823,13000,16.29,458.91,50000.0,8.33,0,0,100.0
824,18000,11.71,397.77,36000.0,22.03,0,0,100.0
825,16000,15.27,382.92,60000.0,17.7,0,0,100.0
826,13200,17.27,329.98,40000.0,24.36,0,0,100.0
827,10000,16.77,355.39,38200.0,17.09,0,0,100.0
828,15000,15.96,364.46,37000.0,20.14,0,0,100.0
829,5000,14.27,171.55,56000.0,10.03,0,0,100.0
830,7200,7.90,225.29,38000.0,14.34,0,0,100.0
831,15000,7.90,469.36,43000.0,19.4,0,0,100.0
832,15700,19.42,258.46,60000.0,9.12,0,0,62.89808917197452
833,5000,21.28,136.06,46000.0,6.1,0,0,100.0
834,9600,11.71,317.53,105000.0,10.19,0,0,100.0
835,16000,19.91,423.11,107000.0,6.47,0,0,100.0
836,35000,19.03,593.77,235000.0,14.08,0,0,65.35714285714286
837,21000,14.65,495.74,70000.0,20.11,0,0,100.0
838,12000,17.58,206.99,78000.0,13.18,0,0,68.54166666666667
839,6000,10.65,195.44,24000.0,11.75,0,0,100.0
840,20000,20.30,533.23,51750.0,18.97,0,0,100.0
841,6000,14.65,206.97,57600.0,23.42,0,0,100.0
842,7150,12.69,239.85,50000.0,24.6,0,0,100.0
843,13000,19.42,340.24,55000.0,19.09,0,0,100.0
844,32000,6.62,982.52,120000.0,6.07,0,0,100.0
845,8000,15.27,278.39,108000.0,12.48,0,0,100.0
846,15500,13.49,356.58,40000.0,11.19,0,0,100.0
847,7000,8.90,222.28,97600.0,7.97,0,0,100.0
848,12000,6.62,368.45,70800.0,7.76,0,0,100.0
849,10400,14.65,358.74,45000.0,11.31,0,0,100.0
850,12000,12.69,402.54,60000.0,18.38,0,0,100.0
851,8000,11.71,111.6,88000.0,3.25,1,0,63.125
852,16000,16.29,564.81,74000.0,15.84,0,0,100.0
853,4500,10.65,146.58,91500.0,11.67,0,0,100.0
854,5000,12.42,167.08,42500.0,16.69,0,0,100.0
855,3600,16.29,127.09,45000.0,22.05,0,0,100.0
856,30000,20.30,494.57,75000.0,18.77,0,0,61.833333333333336
857,21000,13.49,712.54,103000.0,12.41,0,0,100.0
858,7000,14.27,240.17,42000.0,11.09,0,0,100.0
859,17475,7.90,353.5,90000.0,8.44,0,0,100.0
860,27575,12.69,392.02,63000.0,19.92,0,0,62.9193109700816
861,7000,8.90,144.97,25000.0,15.17,0,0,100.0
862,15000,7.90,469.36,35000.0,17.73,0,0,100.0
863,2250,13.49,76.35,16000.0,18.75,0,0,100.0
864,17050,12.42,569.74,53000.0,23.64,0,0,100.0
865,16500,16.77,586.39,110000.0,10.22,0,0,100.0
866,35000,19.91,925.54,69000.0,9.41,0,0,100.0
867,3250,12.42,108.6,16000.0,19.13,0,0,100.0
868,7000,7.90,219.04,38400.0,9.34,0,0,100.0
869,24000,11.71,793.83,80000.0,13.26,0,0,100.0
870,13200,16.77,469.11,80952.0,12.79,0,0,100.0
871,22750,8.90,722.39,65000.0,10.45,0,0,100.0
872,12000,8.90,381.04,70000.0,6.02,0,0,100.0
873,30000,10.65,977.2,175000.0,17.15,0,0,100.0
874,1200,12.69,40.26,34000.0,13.41,0,0,100.0
875,4800,8.90,152.42,35000.0,14.95,0,0,100.0
876,18000,20.89,485.85,60000.0,20.74,0,0,100.0
877,7200,8.90,228.63,35000.0,15.02,0,0,100.0
878,15000,9.91,483.38,35000.0,15.15,0,0,100.0
879,10500,15.27,365.38,60000.0,9.92,0,0,100.0
880,15000,17.27,374.97,75000.0,16.21,0,0,100.0
881,5000,7.90,156.46,66000.0,7.75,0,0,100.0
882,12800,13.49,294.47,77000.0,8.74,0,0,100.0
883,4000,8.90,127.02,62000.0,13.16,0,0,100.0
884,14000,12.42,209.98,73000.0,18.84,0,0,66.78571428571429
885,27000,11.71,893.06,130000.0,8.13,0,0,100.0
886,15000,12.42,501.23,61000.0,17.35,0,0,100.0
887,35000,20.89,944.71,90000.0,7.93,0,0,100.0
888,2400,14.27,82.35,25000.0,17.71,1,0,100.0
889,5900,12.42,197.16,14400.0,6.17,0,0,100.0
890,5000,11.71,165.38,70000.0,13.78,0,0,100.0
891,22000,19.42,575.79,82500.0,16.2,0,0,100.0
892,13250,17.58,476.24,35000.0,18.55,1,0,100.0
893,12600,14.27,294.95,43200.0,18.61,0,0,100.0
894,20000,11.71,661.52,125000.0,14.95,0,0,100.0
895,18000,7.90,563.23,80000.0,20.05,0,0,100.0
896,19200,16.77,682.34,87500.0,13.56,0,0,100.0
897,7000,11.71,231.54,22000.0,17.45,3,0,100.0
898,25000,15.96,607.43,80000.0,4.71,0,0,100.0
899,10000,6.03,304.36,70000.0,12.29,0,0,100.0
900,2250,15.27,78.3,17352.0,19.5,0,0,100.0
901,23000,9.91,741.18,63208.0,19.61,0,0,100.0
902,6750,17.27,241.57,48000.0,1.0,2,0,100.0
903,10000,10.65,325.74,45500.0,8.78,0,0,100.0
904,16000,11.71,353.58,48000.0,10.75,0,0,100.0
905,5600,8.90,177.82,19200.0,13.19,0,0,100.0
906,12000,19.42,314.07,68000.0,23.15,0,0,100.0
907,4800,6.03,146.1,35000.0,14.61,0,0,100.0
908,25000,14.65,370.63,63000.0,24.93,0,0,62.8
909,10000,11.71,330.76,29406.0,10.41,0,0,100.0
910,2200,9.91,70.9,26004.0,14.95,0,0,100.0
911,24000,12.69,805.08,120000.0,13.9,0,0,100.0
912,16000,7.90,500.65,110000.0,8.69,0,0,100.0
913,10000,9.91,322.25,34000.0,17.51,0,0,100.0
914,10625,14.27,364.54,26500.0,15.49,0,0,100.0
915,9600,14.65,331.15,40000.0,5.2,0,0,100.0
916,7200,20.89,270.86,88800.0,20.46,0,0,100.0
917,12000,8.90,381.04,100000.0,12.94,0,0,100.0
918,5000,12.42,167.08,45000.0,4.21,0,0,100.0
919,30000,21.67,822.95,85000.0,11.44,0,0,100.0
920,12000,16.29,423.61,36000.0,14.0,0,0,100.0
921,18000,17.27,644.18,80000.0,21.43,0,0,100.0
922,10000,9.91,322.25,50000.0,9.1,0,0,100.0
